Date;Close;MM_Daily_20_exp;MoM_Daily_10_exp;RSI_Daily_21_exp;MM_Weekly_20_exp;MoM_Weekly_10_exp;RSI_Weekly_21_exp;MM_Monthly_20_exp;MoM_Monthly_10_exp;RSI_Monthly_21_exp
26/04/1993;43.40625;44.5671875;-1.5;37.20154124;NaN;0.46875;NaN;NaN;NaN;NaN
27/04/1993;43.875;44.50625;-1.125;43.15908669;NaN;0.46875;NaN;NaN;NaN;NaN
28/04/1993;43.78125;44.434375;-1.15625;42.31605701;NaN;0.46875;NaN;NaN;NaN;NaN
29/04/1993;43.96875;44.3734375;-0.96875;44.58898673;NaN;0.46875;NaN;NaN;NaN;NaN
30/04/1993;44.03125;44.3234375;-0.90625;45.34277041;NaN;0.46875;NaN;NaN;NaN;NaN
03/05/1993;44.3125;44.334375;-0.4375;48.64377082;NaN;-0.0625;NaN;NaN;NaN;NaN
04/05/1993;44.46875;44.3421875;-0.0625;50.39148723;NaN;-0.0625;NaN;NaN;NaN;NaN
05/05/1993;44.59375;44.3625;0.09375;51.77019625;NaN;-0.0625;NaN;NaN;NaN;NaN
06/05/1993;44.4375;44.3671875;0.5;49.94824823;NaN;-0.0625;NaN;NaN;NaN;NaN
07/05/1993;44.34375;44.3703125;0.59375;48.86483738;NaN;-0.0625;NaN;NaN;NaN;NaN
10/05/1993;44.4375;44.346875;1.03125;50.00351732;NaN;-0.75;NaN;NaN;NaN;NaN
11/05/1993;44.625;44.328125;0.75;52.23705076;NaN;-0.75;NaN;NaN;NaN;NaN
12/05/1993;44.5625;44.309375;0.78125;51.43285517;NaN;-0.75;NaN;NaN;NaN;NaN
13/05/1993;44.03125;44.2640625;0.0625;45.21961527;NaN;-0.75;NaN;NaN;NaN;NaN
14/05/1993;44;44.2171875;-0.03125;44.88471436;NaN;-0.75;NaN;NaN;NaN;NaN
17/05/1993;44.15625;44.1875;-0.15625;46.94750241;NaN;-0.34375;NaN;NaN;NaN;NaN
18/05/1993;44.125;44.1671875;-0.34375;46.58139014;NaN;-0.34375;NaN;NaN;NaN;NaN
19/05/1993;45.03125;44.19375;0.4375;56.83202502;NaN;-0.34375;NaN;NaN;NaN;NaN
20/05/1993;45.15625;44.2546875;0.71875;57.99928124;NaN;-0.34375;NaN;NaN;NaN;NaN
21/05/1993;44.75;44.3046875;0.40625;53.09959376;NaN;-0.34375;NaN;NaN;NaN;NaN
24/05/1993;44.9375;44.38125;0.5;54.94415919;NaN;0.1875;NaN;NaN;NaN;NaN
25/05/1993;45.03125;44.4390625;0.40625;55.85564917;NaN;0.1875;NaN;NaN;NaN;NaN
26/05/1993;45.59375;44.5296875;1.03125;60.84586146;NaN;0.1875;NaN;NaN;NaN;NaN
27/05/1993;45.4375;44.603125;1.40625;58.90375226;NaN;0.1875;NaN;NaN;NaN;NaN
28/05/1993;45.21875;44.6625;1.21875;56.26384108;NaN;0.1875;NaN;NaN;NaN;NaN
01/06/1993;45.65625;44.7296875;1.5;60.02604845;NaN;0.375;NaN;NaN;NaN;NaN
02/06/1993;45.59375;44.7859375;1.46875;59.26139401;NaN;0.375;NaN;NaN;NaN;NaN
03/06/1993;45.4375;44.828125;0.40625;57.34386592;NaN;0.375;NaN;NaN;NaN;NaN
04/06/1993;45.28125;44.8703125;0.125;55.4596264;NaN;0.375;NaN;NaN;NaN;NaN
07/06/1993;45.125;44.909375;0.375;53.60999904;44.5515875;1;NaN;NaN;NaN;NaN
08/06/1993;44.71875;44.9234375;-0.21875;49.1362468;44.5515875;1;NaN;NaN;NaN;NaN
09/06/1993;44.875;44.9359375;-0.15625;50.79451805;44.5515875;1;NaN;NaN;NaN;NaN
10/06/1993;44.90625;44.953125;-0.6875;51.12911093;44.5515875;1;NaN;NaN;NaN;NaN
11/06/1993;45.09375;45.00625;-0.34375;53.136708;44.5515875;1;NaN;NaN;NaN;NaN
14/06/1993;45.03125;45.0578125;-0.1875;52.38354455;44.5796875;0.21875;NaN;NaN;NaN;NaN
15/06/1993;44.9375;45.096875;-0.71875;51.23966206;44.5796875;0.21875;NaN;NaN;NaN;NaN
16/06/1993;45.03125;45.1421875;-0.5625;52.3326044;44.5796875;0.21875;NaN;NaN;NaN;NaN
17/06/1993;45.1875;45.15;-0.25;54.13180762;44.5796875;0.21875;NaN;NaN;NaN;NaN
18/06/1993;44.5;45.1171875;-0.78125;46.09388085;44.5796875;0.21875;NaN;NaN;NaN;NaN
21/06/1993;44.59375;45.109375;-0.53125;47.21610807;44.5703125;-0.15625;54.1011113;NaN;NaN;NaN
22/06/1993;44.625;45.09375;-0.09375;47.59792856;44.5703125;-0.15625;54.1011113;NaN;NaN;NaN
23/06/1993;44.21875;45.053125;-0.65625;43.32048953;44.5703125;-0.15625;54.1011113;NaN;NaN;NaN
24/06/1993;44.8125;45.0140625;-0.09375;50.18980643;44.5703125;-0.15625;54.1011113;NaN;NaN;NaN
25/06/1993;44.78125;44.98125;-0.3125;49.85588859;44.5703125;-0.15625;54.1011113;NaN;NaN;NaN
28/06/1993;45.28125;44.984375;0.25;54.89713068;44.575;0.9375;53.58800966;NaN;NaN;NaN
29/06/1993;45.0625;44.9546875;0.125;52.47372103;44.575;0.9375;53.58800966;NaN;NaN;NaN
30/06/1993;45.0625;44.928125;0.03125;52.47372103;44.575;0.9375;53.58800966;NaN;NaN;NaN
01/07/1993;44.9375;44.903125;-0.25;51.05385848;44.575;0.9375;53.58800966;NaN;NaN;NaN
02/07/1993;44.6875;44.8734375;0.1875;48.30880964;44.575;0.9375;53.58800966;NaN;NaN;NaN
06/07/1993;44.21875;44.828125;-0.375;43.68457184;44.6453125;0.9375;54.93434564;NaN;NaN;NaN
07/07/1993;44.34375;44.809375;-0.28125;45.1545552;44.6453125;0.9375;54.93434564;NaN;NaN;NaN
08/07/1993;44.84375;44.8078125;0.625;50.57326891;44.6453125;0.9375;54.93434564;NaN;NaN;NaN
09/07/1993;44.96875;44.8109375;0.15625;51.82274234;44.6453125;0.9375;54.93434564;NaN;NaN;NaN
12/07/1993;44.9375;44.803125;0.15625;51.481123;44.6625;0.40625;53.66305891;NaN;NaN;NaN
13/07/1993;44.90625;44.796875;-0.375;51.12723675;44.6625;0.40625;53.66305891;NaN;NaN;NaN
14/07/1993;45.0625;44.803125;0;52.82957087;44.6625;0.40625;53.66305891;NaN;NaN;NaN
15/07/1993;44.875;44.7953125;-0.1875;50.60845344;44.6625;0.40625;53.66305891;NaN;NaN;NaN
16/07/1993;44.75;44.7734375;-0.1875;49.16161959;44.6625;0.40625;53.66305891;NaN;NaN;NaN
19/07/1993;44.71875;44.784375;0.03125;48.79543162;44.6609375;0.71875;53.4774233;NaN;NaN;NaN
20/07/1993;44.84375;44.796875;0.625;50.34873918;44.6609375;0.71875;53.4774233;NaN;NaN;NaN
21/07/1993;44.8125;44.80625;0.46875;49.95097832;44.6609375;0.71875;53.4774233;NaN;NaN;NaN
22/07/1993;44.5;44.8203125;-0.34375;46.12486474;44.6609375;0.71875;53.4774233;NaN;NaN;NaN
23/07/1993;44.71875;44.815625;-0.25;48.99632411;44.6609375;0.71875;53.4774233;NaN;NaN;NaN
26/07/1993;44.96875;44.825;0.03125;52.06232658;44.6484375;0.09375;54.14366906;NaN;NaN;NaN
27/07/1993;44.9375;44.8078125;0.03125;51.65477665;44.6484375;0.09375;54.14366906;NaN;NaN;NaN
28/07/1993;44.84375;44.796875;-0.21875;50.41169654;44.6484375;0.09375;54.14366906;NaN;NaN;NaN
29/07/1993;45.09375;44.7984375;0.21875;53.54213999;44.6484375;0.09375;54.14366906;NaN;NaN;NaN
30/07/1993;44.84375;44.79375;0.09375;50.21371866;44.6484375;0.09375;54.14366906;NaN;NaN;NaN
02/08/1993;44.96875;44.8078125;0.25;51.78720923;44.6453125;-0.25;54.82299382;NaN;NaN;NaN
03/08/1993;45;44.846875;0.15625;52.18390527;44.6453125;-0.25;54.82299382;NaN;NaN;NaN
04/08/1993;45;44.8796875;0.1875;52.18390527;44.6453125;-0.25;54.82299382;NaN;NaN;NaN
05/08/1993;44.90625;44.8828125;0.40625;50.80138657;44.6453125;-0.25;54.82299382;NaN;NaN;NaN
06/08/1993;44.96875;44.8828125;0.25;51.69717411;44.6453125;-0.25;54.82299382;NaN;NaN;NaN
09/08/1993;45.21875;44.896875;0.25;55.12857388;44.65625;-0.15625;55.68464539;NaN;NaN;NaN
10/08/1993;45.1875;44.9109375;0.25;54.61930834;44.65625;-0.15625;55.68464539;NaN;NaN;NaN
11/08/1993;45.1875;44.9171875;0.34375;54.61930834;44.65625;-0.15625;55.68464539;NaN;NaN;NaN
12/08/1993;45.0625;44.9265625;-0.03125;52.48129382;44.65625;-0.15625;55.68464539;NaN;NaN;NaN
13/08/1993;45.125;44.9453125;0.28125;53.4381658;44.65625;-0.15625;55.68464539;NaN;NaN;NaN
16/08/1993;45.375;44.978125;0.40625;57.06902396;44.7421875;0.71875;59.27332865;NaN;NaN;NaN
17/08/1993;45.53125;45.0125;0.53125;59.15901639;44.7421875;0.71875;59.27332865;NaN;NaN;NaN
18/08/1993;45.78125;45.0609375;0.78125;62.24673523;44.7421875;0.71875;59.27332865;NaN;NaN;NaN
19/08/1993;45.78125;45.125;0.875;62.24673523;44.7421875;0.71875;59.27332865;NaN;NaN;NaN
20/08/1993;45.8125;45.1796875;0.84375;62.63603409;44.7421875;0.71875;59.27332865;NaN;NaN;NaN
23/08/1993;45.71875;45.2171875;0.5;60.66551318;44.840625;1.75;61.36391753;NaN;NaN;NaN
24/08/1993;46.21875;45.28125;1.03125;66.55728998;44.840625;1.75;61.36391753;NaN;NaN;NaN
25/08/1993;46.25;45.3515625;1.0625;66.88282327;44.840625;1.75;61.36391753;NaN;NaN;NaN
26/08/1993;46.28125;45.4109375;1.21875;67.21788149;44.840625;1.75;61.36391753;NaN;NaN;NaN
27/08/1993;46.25;45.48125;1.125;66.51131699;44.840625;1.75;61.36391753;NaN;NaN;NaN
30/08/1993;46.4375;45.5546875;1.0625;68.59128974;44.9125;1.59375;61.94987629;NaN;NaN;NaN
31/08/1993;46.5625;45.6328125;1.03125;69.89994399;44.9125;1.59375;61.94987629;NaN;NaN;NaN
01/09/1993;46.5;45.7078125;0.71875;68.40366192;44.9125;1.59375;61.94987629;NaN;NaN;NaN
02/09/1993;46.34375;45.7796875;0.5625;64.76448739;44.9125;1.59375;61.94987629;NaN;NaN;NaN
03/09/1993;46.375;45.85;0.5625;65.15379981;44.9125;1.59375;61.94987629;NaN;NaN;NaN
07/09/1993;46.0625;45.8921875;0.34375;58.38085677;45.0453125;1.71875;62.10075703;NaN;NaN;NaN
08/09/1993;45.90625;45.928125;-0.3125;55.35958493;45.0453125;1.71875;62.10075703;NaN;NaN;NaN
09/09/1993;46;45.96875;-0.25;56.7690511;45.0453125;1.71875;62.10075703;NaN;NaN;NaN
10/09/1993;46.40625;46.0359375;0.125;62.19949608;45.0453125;1.71875;62.10075703;NaN;NaN;NaN
13/09/1993;46.4375;46.1015625;0.1875;62.5791607;45.134375;0.84375;57.5482293;NaN;NaN;NaN
14/09/1993;46.25;46.1453125;-0.1875;58.85501587;45.134375;0.84375;57.5482293;NaN;NaN;NaN
15/09/1993;46.375;46.1875;-0.1875;60.50047369;45.134375;0.84375;57.5482293;NaN;NaN;NaN
16/09/1993;46.28125;46.2125;-0.21875;58.65327882;45.134375;0.84375;57.5482293;NaN;NaN;NaN
17/09/1993;45.8125;46.2140625;-0.53125;50.55042421;45.134375;0.84375;57.5482293;NaN;NaN;NaN
20/09/1993;45.4375;46.1953125;-0.9375;45.29426779;45.20625;1.03125;57.31602649;NaN;NaN;NaN
21/09/1993;45.28125;46.1734375;-0.78125;43.32345828;45.20625;1.03125;57.31602649;NaN;NaN;NaN
22/09/1993;45.65625;46.1453125;-0.25;48.92386972;45.20625;1.03125;57.31602649;NaN;NaN;NaN
23/09/1993;45.90625;46.128125;-0.09375;52.22821983;45.20625;1.03125;57.31602649;NaN;NaN;NaN
24/09/1993;45.78125;46.103125;-0.625;50.51257692;45.20625;1.03125;57.31602649;NaN;NaN;NaN
27/09/1993;46.28125;46.1046875;-0.15625;56.51237526;45.3140625;1.4375;59.38109412;NaN;NaN;NaN
28/09/1993;46.1875;46.0921875;-0.0625;55.19493298;45.3140625;1.4375;59.38109412;NaN;NaN;NaN
29/09/1993;46.03125;46.065625;-0.34375;53.0314208;45.3140625;1.4375;59.38109412;NaN;NaN;NaN
30/09/1993;45.9375;46.0375;-0.34375;51.75339527;45.3140625;1.4375;59.38109412;NaN;NaN;NaN
01/10/1993;46.15625;46.028125;0.34375;54.44322813;45.3140625;1.4375;59.38109412;NaN;NaN;NaN
04/10/1993;46.21875;46.0203125;0.78125;55.19265457;45.3796875;1.21875;58.63642011;NaN;NaN;NaN
05/10/1993;46.15625;46.025;0.875;54.25550443;45.3796875;1.21875;58.63642011;NaN;NaN;NaN
06/10/1993;46.125;46.0359375;0.46875;53.77612795;45.3796875;1.21875;58.63642011;NaN;NaN;NaN
07/10/1993;46;46.0359375;0.09375;51.85194118;45.3796875;1.21875;58.63642011;NaN;NaN;NaN
08/10/1993;46.0625;46.01875;0.28125;52.73973708;45.3796875;1.21875;58.63642011;NaN;NaN;NaN
11/10/1993;46.15625;46.0046875;-0.125;54.07349886;45.471875;2.09375;63.73062175;NaN;NaN;NaN
12/10/1993;46.21875;46.003125;0.03125;54.96320714;45.471875;2.09375;63.73062175;NaN;NaN;NaN
13/10/1993;46.21875;45.9953125;0.1875;54.96320714;45.471875;2.09375;63.73062175;NaN;NaN;NaN
14/10/1993;46.8125;46.021875;0.875;62.55988411;45.471875;2.09375;63.73062175;NaN;NaN;NaN
15/10/1993;47.0625;46.084375;0.90625;65.15814724;45.471875;2.09375;63.73062175;NaN;NaN;NaN
18/10/1993;46.9375;46.159375;0.71875;62.86763624;45.5265625;1.25;58.52732396;NaN;NaN;NaN
19/10/1993;46.59375;46.225;0.4375;57.07433022;45.5265625;1.25;58.52732396;NaN;NaN;NaN
20/10/1993;46.65625;46.275;0.53125;57.81644171;45.5265625;1.25;58.52732396;NaN;NaN;NaN
21/10/1993;46.59375;46.309375;0.59375;56.78562888;45.5265625;1.25;58.52732396;NaN;NaN;NaN
22/10/1993;46.375;46.3390625;0.3125;53.29372804;45.5265625;1.25;58.52732396;NaN;NaN;NaN
25/10/1993;46.5;46.35;0.34375;54.95566628;45.6140625;1.03125;60.81755819;NaN;NaN;NaN
26/10/1993;46.46875;46.3640625;0.25;54.44710443;45.6140625;1.03125;60.81755819;NaN;NaN;NaN
27/10/1993;46.5;46.3875;0.28125;54.8854706;45.6140625;1.03125;60.81755819;NaN;NaN;NaN
28/10/1993;46.84375;46.4328125;0.03125;59.39828432;45.6140625;1.03125;60.81755819;NaN;NaN;NaN
29/10/1993;46.84375;46.4671875;-0.21875;59.39828432;45.6140625;1.03125;60.81755819;NaN;NaN;NaN
01/11/1993;46.96875;46.5046875;0.03125;60.96375493;45.6921875;-0.1875;55.45810012;NaN;2.40575;NaN
02/11/1993;46.9375;46.54375;0.34375;60.35291406;45.6921875;-0.1875;55.45810012;NaN;2.40575;NaN
03/11/1993;46.34375;46.5546875;-0.3125;50.29854744;45.6921875;-0.1875;55.45810012;NaN;2.40575;NaN
04/11/1993;45.84375;46.546875;-0.75;43.84067598;45.6921875;-0.1875;55.45810012;NaN;2.40575;NaN
05/11/1993;46.0625;46.546875;-0.3125;46.96845178;45.6921875;-0.1875;55.45810012;NaN;2.40575;NaN
08/11/1993;46.125;46.5453125;-0.375;47.83996282;45.7828125;0.21875;58.09478474;NaN;2.40575;NaN
09/11/1993;46.15625;46.5421875;-0.3125;48.28613744;45.7828125;0.21875;58.09478474;NaN;2.40575;NaN
10/11/1993;46.5;46.55625;0;52.93597735;45.7828125;0.21875;58.09478474;NaN;2.40575;NaN
11/11/1993;46.375;46.534375;-0.46875;51.17894813;45.7828125;0.21875;58.09478474;NaN;2.40575;NaN
12/11/1993;46.59375;46.5109375;-0.25;53.9853601;45.7828125;0.21875;58.09478474;NaN;2.40575;NaN
15/11/1993;46.5625;46.4921875;-0.40625;53.52384823;45.8640625;-0.09375;56.24403043;NaN;2.40575;NaN
16/11/1993;46.78125;46.5015625;-0.15625;56.27148278;45.8640625;-0.09375;56.24403043;NaN;2.40575;NaN
17/11/1993;46.53125;46.4953125;0.1875;52.54385943;45.8640625;-0.09375;56.24403043;NaN;2.40575;NaN
18/11/1993;46.40625;46.4859375;0.5625;50.77791186;45.8640625;-0.09375;56.24403043;NaN;2.40575;NaN
19/11/1993;46.3125;46.4828125;0.25;49.46862081;45.8640625;-0.09375;56.24403043;NaN;2.40575;NaN
22/11/1993;46.03125;46.459375;-0.09375;45.75252435;45.940625;0.6875;57.19851411;NaN;2.40575;NaN
23/11/1993;46.28125;46.45;0.125;49.30674305;45.940625;0.6875;57.19851411;NaN;2.40575;NaN
24/11/1993;46.46875;46.4484375;-0.03125;51.79397614;45.940625;0.6875;57.19851411;NaN;2.40575;NaN
26/11/1993;46.5;46.43125;0.125;52.2043622;45.940625;0.6875;57.19851411;NaN;2.40575;NaN
29/11/1993;46.3125;46.4046875;-0.28125;49.547009;46.0390625;0.9375;58.31248363;NaN;2.40575;NaN
30/11/1993;46.34375;46.3734375;-0.21875;49.99247635;46.0390625;0.9375;58.31248363;NaN;2.40575;NaN
01/12/1993;46.40625;46.346875;-0.375;50.90281886;46.0390625;0.9375;58.31248363;NaN;2.1875;NaN
02/12/1993;46.53125;46.35625;0;52.71062695;46.0390625;0.9375;58.31248363;NaN;2.1875;NaN
03/12/1993;46.71875;46.4;0.3125;55.30275854;46.0390625;0.9375;58.31248363;NaN;2.1875;NaN
06/12/1993;46.875;46.440625;0.5625;57.34843304;46.1328125;0.4375;57.4158856;NaN;2.1875;NaN
07/12/1993;46.84375;46.4765625;0.8125;56.80249605;46.1328125;0.4375;57.4158856;NaN;2.1875;NaN
08/12/1993;46.84375;46.5109375;0.5625;56.80249605;46.1328125;0.4375;57.4158856;NaN;2.1875;NaN
09/12/1993;46.6875;46.5203125;0.21875;53.97029323;46.1328125;0.4375;57.4158856;NaN;2.1875;NaN
10/12/1993;46.59375;46.53125;0.09375;52.32660282;46.1328125;0.4375;57.4158856;NaN;2.1875;NaN
13/12/1993;46.875;46.5453125;0.5625;56.49978374;46.21875;0.5;57.18507897;NaN;2.1875;NaN
14/12/1993;46.53125;46.54375;0.1875;50.79367288;46.21875;0.5;57.18507897;NaN;2.1875;NaN
15/12/1993;46.46875;46.528125;0.0625;49.83286646;46.21875;0.5;57.18507897;NaN;2.1875;NaN
16/12/1993;46.625;46.5328125;0.09375;52.20603535;46.21875;0.5;57.18507897;NaN;2.1875;NaN
17/12/1993;46.5625;46.540625;-0.15625;51.18900173;46.21875;0.5;57.18507897;NaN;2.1875;NaN
20/12/1993;46.625;46.55625;-0.25;52.16742695;46.3078125;-0.3125;58.24260284;NaN;2.1875;NaN
21/12/1993;46.46875;46.578125;-0.375;49.55966685;46.3078125;-0.3125;58.24260284;NaN;2.1875;NaN
22/12/1993;46.78125;46.603125;-0.0625;54.35162319;46.3078125;-0.3125;58.24260284;NaN;2.1875;NaN
23/12/1993;46.75;46.6171875;0.0625;53.81480653;46.3078125;-0.3125;58.24260284;NaN;2.1875;NaN
27/12/1993;47;46.6421875;0.40625;57.35299748;46.38125;0.21875;57.01046952;NaN;2.1875;NaN
28/12/1993;47.09375;46.68125;0.21875;58.60176304;46.38125;0.21875;57.01046952;NaN;2.1875;NaN
29/12/1993;47.03125;46.715625;0.5;57.42472801;46.38125;0.21875;57.01046952;NaN;2.1875;NaN
30/12/1993;46.84375;46.7375;0.375;54.00772661;46.38125;0.21875;57.01046952;NaN;2.1875;NaN
31/12/1993;46.59375;46.740625;-0.03125;49.85456195;46.38125;0.21875;57.01046952;NaN;2.1875;NaN
03/01/1994;46.46875;46.728125;-0.09375;47.91992839;46.4421875;0.1875;59.52769541;NaN;3.03125;NaN
04/01/1994;46.65625;46.7171875;0.03125;50.91965697;46.4421875;0.1875;59.52769541;NaN;3.03125;NaN
05/01/1994;46.75;46.7125;0.28125;52.36024309;46.4421875;0.1875;59.52769541;NaN;3.03125;NaN
06/01/1994;46.75;46.7078125;-0.03125;52.36024309;46.4421875;0.1875;59.52769541;NaN;3.03125;NaN
07/01/1994;47.03125;46.725;0.28125;56.57587398;46.4421875;0.1875;59.52769541;NaN;3.03125;NaN
10/01/1994;47.59375;46.775;0.59375;63.38077066;46.5;1.34375;61.55377145;NaN;3.03125;NaN
11/01/1994;47.5;46.80625;0.40625;61.68901994;46.5;1.34375;61.55377145;NaN;3.03125;NaN
12/01/1994;47.34375;46.846875;0.3125;58.93607145;46.5;1.34375;61.55377145;NaN;3.03125;NaN
13/01/1994;47.21875;46.884375;0.375;56.80661666;46.5;1.34375;61.55377145;NaN;3.03125;NaN
14/01/1994;47.40625;46.9234375;0.8125;59.1322869;46.5;1.34375;61.55377145;NaN;3.03125;NaN
17/01/1994;47.40625;46.965625;0.9375;59.1322869;46.55;0.78125;61.28532212;NaN;3.03125;NaN
18/01/1994;47.46875;47.0078125;0.8125;59.92526092;46.55;0.78125;61.28532212;NaN;3.03125;NaN
19/01/1994;47.34375;47.0515625;0.59375;57.57907408;46.55;0.78125;61.28532212;NaN;3.03125;NaN
20/01/1994;47.46875;47.0859375;0.71875;59.25411609;46.55;0.78125;61.28532212;NaN;3.03125;NaN
21/01/1994;47.375;47.1171875;0.34375;57.46715211;46.55;0.78125;61.28532212;NaN;3.03125;NaN
24/01/1994;47.1875;47.1265625;-0.40625;54.04446063;46.6234375;1.5625;63.92824345;NaN;3.03125;NaN
25/01/1994;47.1875;47.13125;-0.3125;54.04446063;46.6234375;1.5625;63.92824345;NaN;3.03125;NaN
26/01/1994;47.3125;47.1453125;-0.03125;55.97183467;46.6234375;1.5625;63.92824345;NaN;3.03125;NaN
27/01/1994;47.75;47.190625;0.53125;61.85162132;46.6234375;1.5625;63.92824345;NaN;3.03125;NaN
28/01/1994;47.875;47.2546875;0.46875;63.32111707;46.6234375;1.5625;63.92824345;NaN;3.03125;NaN
31/01/1994;48.21875;47.3421875;0.8125;66.99247863;46.68125;0.46875;56.57767393;NaN;3.03125;NaN
01/02/1994;47.96875;47.4078125;0.5;62.2354528;46.68125;0.46875;56.57767393;NaN;2.78125;NaN
02/02/1994;48.28125;47.484375;0.9375;65.45499441;46.68125;0.46875;56.57767393;NaN;2.78125;NaN
03/02/1994;48.0625;47.55;0.59375;61.59536896;46.68125;0.46875;56.57767393;NaN;2.78125;NaN
04/02/1994;46.96875;47.546875;-0.40625;47.03473266;46.68125;0.46875;56.57767393;NaN;2.78125;NaN
07/02/1994;47.1875;47.5265625;0;49.53969642;46.75;0.4375;57.63587694;NaN;2.78125;NaN
08/02/1994;47.21875;47.5125;0.03125;49.89514871;46.75;0.4375;57.63587694;NaN;2.78125;NaN
09/02/1994;47.40625;47.515625;0.09375;52.02423805;46.75;0.4375;57.63587694;NaN;2.78125;NaN
10/02/1994;47;47.5046875;-0.75;47.43833425;46.75;0.4375;57.63587694;NaN;2.78125;NaN
11/02/1994;47.15625;47.4921875;-0.71875;49.24514536;46.75;0.4375;57.63587694;NaN;2.78125;NaN
14/02/1994;47.21875;47.4828125;-1;49.96749124;46.7859375;0.28125;55.50542426;NaN;2.78125;NaN
15/02/1994;47.46875;47.4828125;-0.5;52.7894825;46.7859375;0.28125;55.50542426;NaN;2.78125;NaN
16/02/1994;47.4375;47.4875;-0.84375;52.40155828;46.7859375;0.28125;55.50542426;NaN;2.78125;NaN
17/02/1994;47.15625;47.471875;-0.90625;48.99890515;46.7859375;0.28125;55.50542426;NaN;2.78125;NaN
18/02/1994;46.875;47.446875;-0.09375;45.87135458;46.7859375;0.28125;55.50542426;NaN;2.78125;NaN
22/02/1994;47.34375;47.4546875;0.15625;51.3100568;46.8234375;0.25;55.03078736;NaN;2.78125;NaN
23/02/1994;47.21875;47.45625;0;49.90601812;46.8234375;0.25;55.03078736;NaN;2.78125;NaN
24/02/1994;46.59375;47.4203125;-0.8125;43.63711054;46.8234375;0.25;55.03078736;NaN;2.78125;NaN
25/02/1994;46.8125;47.3734375;-0.1875;46.12419242;46.8234375;0.25;55.03078736;NaN;2.78125;NaN
28/02/1994;46.8125;47.3203125;-0.34375;46.12419242;46.8046875;-0.0625;54.06000595;NaN;2.78125;NaN
01/03/1994;46.625;47.240625;-0.59375;44.27783808;46.8046875;-0.0625;54.06000595;NaN;-0.625;NaN
02/03/1994;46.6875;47.1765625;-0.78125;45.04774783;46.8046875;-0.0625;54.06000595;NaN;-0.625;NaN
03/03/1994;46.5625;47.090625;-0.875;43.77751805;46.8046875;-0.0625;54.06000595;NaN;-0.625;NaN
04/03/1994;46.6875;47.021875;-0.46875;45.39424588;46.8046875;-0.0625;54.06000595;NaN;-0.625;NaN
07/03/1994;46.9375;47.0203125;0.0625;48.50395705;46.828125;0.25;55.09960342;NaN;-0.625;NaN
08/03/1994;46.75;46.9984375;-0.59375;46.42207209;46.828125;0.25;55.09960342;NaN;-0.625;NaN
09/03/1994;46.96875;46.9859375;-0.25;49.09844541;46.828125;0.25;55.09960342;NaN;-0.625;NaN
10/03/1994;46.59375;46.9453125;0;45.04794853;46.828125;0.25;55.09960342;NaN;-0.625;NaN
11/03/1994;46.84375;46.9375;0.03125;48.04807946;46.828125;0.25;55.09960342;NaN;-0.625;NaN
14/03/1994;46.90625;46.925;0.09375;48.7820986;46.834375;-0.0625;55.93718252;NaN;-0.625;NaN
15/03/1994;46.875;46.9078125;0.25;48.4229154;46.834375;-0.0625;55.93718252;NaN;-0.625;NaN
16/03/1994;47.25;46.896875;0.5625;52.80168944;46.834375;-0.0625;55.93718252;NaN;-0.625;NaN
17/03/1994;47.25;46.8875;0.6875;52.80168944;46.834375;-0.0625;55.93718252;NaN;-0.625;NaN
18/03/1994;46.96875;46.878125;0.28125;49.33816244;46.834375;-0.0625;55.93718252;NaN;-0.625;NaN
21/03/1994;46.84375;46.8765625;-0.09375;47.87273023;46.828125;-1.46875;48.15563434;NaN;-0.625;NaN
22/03/1994;46.96875;46.8578125;0.21875;49.44925086;46.828125;-1.46875;48.15563434;NaN;-0.625;NaN
23/03/1994;46.9375;46.84375;-0.03125;49.059767;46.828125;-1.46875;48.15563434;NaN;-0.625;NaN
24/03/1994;46.375;46.8328125;-0.21875;42.70282608;46.828125;-1.46875;48.15563434;NaN;-0.625;NaN
25/03/1994;45.9375;46.7890625;-0.90625;38.61643692;46.828125;-1.46875;48.15563434;NaN;-0.625;NaN
28/03/1994;46;46.7484375;-0.90625;39.48507105;46.728125;-2.78125;40.45567117;NaN;-0.625;NaN
29/03/1994;45.09375;46.671875;-1.78125;32.48602735;46.728125;-2.78125;40.45567117;NaN;-0.625;NaN
30/03/1994;44.46875;46.5609375;-2.78125;28.79050102;46.728125;-2.78125;40.45567117;NaN;-0.625;NaN
31/03/1994;44.59375;46.4625;-2.65625;30.45193856;46.728125;-2.78125;40.45567117;NaN;-0.625;NaN
04/04/1994;43.90625;46.3234375;-3.0625;26.83603802;46.646875;-3.1875;41.14506363;NaN;0.03125;NaN
05/04/1994;44.8125;46.2171875;-2.03125;37.16318404;46.646875;-3.1875;41.14506363;NaN;0.03125;NaN
06/04/1994;44.8125;46.1203125;-2.15625;37.16318404;46.646875;-3.1875;41.14506363;NaN;0.03125;NaN
07/04/1994;45.03125;46.0234375;-1.90625;39.43807919;46.646875;-3.1875;41.14506363;NaN;0.03125;NaN
08/04/1994;44.6875;45.928125;-1.6875;37.21502779;46.646875;-3.1875;41.14506363;NaN;0.03125;NaN
11/04/1994;44.875;45.8296875;-1.0625;39.17856123;46.5515625;-2.375;40.65088335;NaN;0.03125;NaN
